region	country	latency
707	14	310
707	15	17070
707	16	10840
707	17	13020
707	18	17220
707	19	12210
708	0	13720
708	1	10270
708	2	5440
708	3	4880
708	4	13850
708	5	5360
708	6	2090
708	7	16000
708	8	13180
708	9	16330
708	10	4970
708	11	13690
708	12	4200
708	13	14950
708	14	19560
708	15	1520
708	16	4350
708	17	10140
708	18	15710
708	19	18030
709	0	4820
709	1	12390
709	2	4110
709	3	9670
709	4	10350
709	5	19610
709	6	5140
709	7	2460
709	8	9160
709	9	6480
709	10	3050
709	11	320
709	12	12570
709	13	16240
709	14	10430
709	15	14600
709	16	2680
709	17	14810
709	18	12950
709	19	11690
710	0	2020
710	1	2250
710	2	2340
710	3	8020
710	4	2260
710	5	590
710	6	14040
710	7	550
710	8	9000
710	9	13930
710	10	19560
710	11	18710
710	12	14070
710	13	9070
710	14	2350
710	15	17760
710	16	18400
710	17	13920
710	18	10720
710	19	6030
711	0	8830
711	1	14550
711	2	12140
711	3	19760
711	4	10840
711	5	9490
711	6	14790
711	7	11930
711	8	6110
711	9	4020
711	10	11800
711	11	1330
711	12	14640
711	13	12170
711	14	9570
711	15	400
711	16	4360
711	17	1700
711	18	18610
711	19	11740
712	0	8040
712	1	18080
712	2	10650
712	3	11720
712	4	440
712	5	3830
712	6	11120
712	7	5560
712	8	8890
712	9	11330
712	10	2380
712	11	10270
712	12	9100
712	13	4780
712	14	11770
712	15	910
712	16	9820
712	17	8180
712	18	3930
712	19	5410
713	0	12350
713	1	10900
713	2	2580
713	3	12060
713	4	5710
713	5	10300
713	6	19410
713	7	6520
713	8	7690
713	9	9520
713	10	8660
713	11	17400
713	12	16350
713	13	3100
713	14	2360
713	15	7820
713	16	12540
713	17	9840
713	18	4630
713	19	6570
714	0	4390
714	1	17540
714	2	10790
714	3	1520
714	4	14390
714	5	14130
714	6	4720
714	7	4320
714	8	5370
714	9	19940
714	10	1650
714	11	11810
714	12	14010
714	13	12080
714	14	7250
714	15	18910
714	16	16020
714	17	14780
714	18	490
714	19	16810
715	0	9020
715	1	1370
715	2	4120
715	3	18490
715	4	3550
715	5	17640
715	6	6180
715	7	8140
715	8	13000
715	9	10450
715	10	11770
715	11	9840
715	12	3380
715	13	13980
715	14	9590
715	15	4720
715	16	17380
715	17	10700
715	18	18970
715	19	11400
716	0	18890
716	1	4360
716	2	15780
716	3	15580
716	4	11830
716	5	7990
716	6	320
716	7	6470
716	8	19420
716	9	10390
716	10	6810
716	11	6490
716	12	3670
716	13	6520
716	14	3000
716	15	10890
716	16	11460
716	17	2420
716	18	120
716	19	9070
717	0	13850
717	1	19770
717	2	450
717	3	310
717	4	5650
717	5	12230
717	6	18270
717	7	14060
717	8	15890
717	9	4180
717	10	8430
717	11	3200
717	12	17910
717	13	8190
717	14	11620
717	15	19120
717	16	12380
717	17	18770
717	18	910
717	19	9410
718	0	6180
718	1	18530
718	2	3220
718	3	16840
718	4	10570
718	5	9460
718	6	15380
718	7	15860
718	8	9920
718	9	3370
718	10	9040
718	11	7640
718	12	14190
718	13	680
718	14	1460
718	15	5690
718	16	7220
718	17	4420
718	18	2280
718	19	5500
719	0	5760
719	1	10190
719	2	5310
719	3	490
719	4	13300
719	5	690
719	6	3460
719	7	790
719	8	15950
719	9	17070
719	10	510
719	11	4970
719	12	13420
719	13	1010
719	14	9400
719	15	10070
719	16	4270
719	17	19360
719	18	6810
719	19	2880
720	0	11210
720	1	10250
720	2	5490
720	3	9470
720	4	14370
720	5	9330
720	6	5970
720	7	7800
720	8	10710
720	9	1390
720	10	6790
720	11	1840
720	12	3380
720	13	18010
720	14	380
720	15	8000
720	16	17680
720	17	15610
720	18	9220
720	19	11030
721	0	1130
721	1	430
721	2	10660
721	3	9380
721	4	13160
721	5	12820
721	6	14690
721	7	8120
721	8	15810
721	9	7720
721	10	650
721	11	12130
721	12	10410
721	13	10760
721	14	19130
721	15	840
721	16	3140
721	17	7310
721	18	1340
721	19	17220
722	0	4860
722	1	15350
722	2	11770
722	3	15360
722	4	18590
722	5	19340
722	6	18480
722	7	11820
722	8	17160
722	9	17490
722	10	1680
722	11	14070
722	12	9680
722	13	14720
722	14	5140
722	15	5940
722	16	19040
722	17	16850
722	18	410
722	19	10910
723	0	4140
723	1	18810
723	2	11610
723	3	2370
723	4	13060
723	5	800
723	6	320
723	7	19080
723	8	17960
723	9	19230
723	10	16370
723	11	10160
723	12	3730
723	13	16810
723	14	14860
723	15	13320
723	16	16390
723	17	10150
723	18	2890
723	19	6430
724	0	9640
724	1	17760
724	2	17880
724	3	7400
724	4	2240
724	5	15480
724	6	3080
724	7	14910
724	8	3980
724	9	16950
724	10	18500
724	11	2140
724	12	14420
724	13	14550
724	14	18450
724	15	4130
724	16	6120
724	17	790
724	18	3970
724	19	5120
725	0	5940
725	1	15170
725	2	18770
725	3	8760
725	4	13720
725	5	12930
725	6	6040
725	7	1850
725	8	7550
725	9	11020
725	10	11250
725	11	19020
725	12	17810
725	13	12580
725	14	13190
725	15	5630
725	16	13140
725	17	17810
725	18	9300
725	19	8720
726	0	4230
726	1	17060
726	2	12470
726	3	11010
726	4	13560
726	5	5440
726	6	14080
726	7	19370
726	8	10170
726	9	15390
726	10	18840
726	11	16110
726	12	12400
726	13	1130
726	14	300
726	15	16730
726	16	870
726	17	14160
726	18	15900
726	19	7600
727	0	7570
727	1	6870
727	2	8210
727	3	18230
727	4	640
727	5	6820
727	6	8420
727	7	15060
727	8	3240
727	9	15220
727	10	9070
727	11	14090
727	12	7840
727	13	10350
727	14	2860
727	15	17170
727	16	12830
727	17	2910
727	18	5590
727	19	15810
728	0	18780
728	1	5310
728	2	4680
728	3	4080
728	4	12400
728	5	3750
728	6	15910
728	7	580
728	8	1160
728	9	7070
728	10	6350
728	11	5090
728	12	2240
728	13	14760
728	14	12240
728	15	4840
728	16	1680
728	17	14640
728	18	7650
728	19	10540
729	0	18900
729	1	170
729	2	17300
729	3	1650
729	4	8490
729	5	12670
729	6	12230
729	7	16560
729	8	4770
729	9	17860
729	10	1620
729	11	8080
729	12	840
729	13	17610
729	14	10040
729	15	17880
729	16	12070
729	17	9370
729	18	17280
729	19	7120
730	0	18080
730	1	2550
730	2	10890
730	3	10260
730	4	18730
730	5	11400
730	6	9200
730	7	3520
730	8	40
730	9	10280
730	10	16610
730	11	19210
730	12	14900
730	13	4910
730	14	12980
730	15	4100
730	16	2960
730	17	16650
730	18	13200
730	19	9770
731	0	14320
731	1	7250
731	2	10760
731	3	6470
731	4	4300
731	5	10910
731	6	13090
731	7	4000
731	8	7710
731	9	3240
731	10	930
731	11	11380
731	12	6580
731	13	2190
731	14	17330
731	15	5260
731	16	3540
731	17	16630
731	18	4420
731	19	15930
732	0	13100
732	1	17370
732	2	950
732	3	5290
732	4	17330
732	5	1410
732	6	10470
732	7	8750
732	8	16530
732	9	14360
732	10	16440
732	11	17130
732	12	16070
732	13	19580
732	14	12500
732	15	2190
732	16	15350
732	17	10250
732	18	19300
732	19	12630
733	0	16680
733	1	13890
733	2	18280
733	3	3570
733	4	8360
733	5	19230
733	6	11090
733	7	17790
733	8	18290
733	9	18680
733	10	6750
733	11	15740
733	12	7260
733	13	13510
733	14	14650
733	15	13930
733	16	10
733	17	10470
733	18	12240
733	19	7130
734	0	3330
734	1	2910
734	2	560
734	3	530
734	4	17730
734	5	15070
734	6	390
734	7	10740
734	8	1280
734	9	1220
734	10	5460
734	11	14190
734	12	12170
734	13	17340
734	14	5110
734	15	2460
734	16	7970
734	17	14850
734	18	11630
734	19	12320
735	0	2860
735	1	18790
735	2	18660
735	3	7990
735	4	10730
735	5	620
735	6	1360
735	7	6010
735	8	120
735	9	17620
735	10	7250
735	11	18450
735	12	6300
735	13	14730
735	14	820
735	15	7500
735	16	13660
735	17	13210
735	18	16870
735	19	120
736	0	1070
736	1	10520
736	2	14250
736	3	15840
736	4	11490
736	5	900
736	6	6570
736	7	11850
736	8	1710
736	9	13090
736	10	11950
736	11	3650
736	12	8650
736	13	630
736	14	19290
736	15	6830
736	16	8870
736	17	19180
736	18	17700
736	19	12560
737	0	18150
737	1	7990
737	2	3950
737	3	17720
737	4	4840
737	5	6710
737	6	12800
737	7	14300
737	8	14950
737	9	14630
737	10	660
737	11	15780
737	12	16600
737	13	1730
737	14	5560
737	15	18660
737	16	3390
737	17	15300
737	18	19960
737	19	4930
738	0	8300
738	1	540
738	2	6070
738	3	19610
738	4	8060
738	5	6970
738	6	13320
738	7	7840
738	8	9880
738	9	7550
738	10	4120
738	11	5910
738	12	14240
738	13	6110
738	14	4040
738	15	16650
738	16	13490
738	17	15790
738	18	17970
738	19	3120
739	0	17990
739	1	8920
739	2	9310
739	3	19690
739	4	6330
739	5	8400
739	6	8220
739	7	6290
739	8	16570
739	9	3730
739	10	13130
739	11	7350
739	12	2410
739	13	5580
739	14	2660
739	15	14460
739	16	16390
739	17	9210
739	18	18160
739	19	9130
740	0	5770
740	1	14220
740	2	10820
740	3	2540
740	4	15410
740	5	12690
740	6	16240
740	7	11600
740	8	13990
740	9	1500
740	10	2500
740	11	9000
740	12	18210
740	13	11160
740	14	8650
740	15	570
740	16	8080
740	17	4010
740	18	7280
740	19	6820
741	0	2610
741	1	3790
741	2	13980
741	3	3120
741	4	9550
741	5	10830
741	6	4560
741	7	4740
741	8	740
741	9	3630
741	10	1680
741	11	1350
741	12	14590
741	13	5980
741	14	10320
741	15	2140
741	16	12440
741	17	10640
741	18	330
741	19	15210
742	0	11220
742	1	12500
742	2	15280
742	3	14720
742	4	9570
742	5	5370
742	6	830
742	7	15230
742	8	9330
742	9	5270
742	10	5940
742	11	12770
742	12	18000
742	13	16670
742	14	2330
742	15	9840
742	16	8570
742	17	12960
742	18	2580
742	19	4010
743	0	3490
743	1	4060
743	2	7010
743	3	3660
743	4	2660
743	5	5660
743	6	13700
743	7	14520
743	8	12890
743	9	460
743	10	4620
743	11	11930
743	12	3640
743	13	7180
743	14	480
743	15	10
743	16	7200
743	17	11140
743	18	3260
743	19	5550
744	0	1170
744	1	5070
744	2	11720
744	3	8560
744	4	240
744	5	1490
744	6	17510
744	7	14300
744	8	13140
744	9	2970
744	10	18360
744	11	500
744	12	4600
744	13	590
744	14	16580
744	15	4750
744	16	12020
744	17	11230
744	18	1200
744	19	11790
745	0	10410
745	1	8120
745	2	1800
745	3	15550
745	4	4930
745	5	11990
745	6	18760
745	7	8700
745	8	9460
745	9	2470
745	10	17200
745	11	8610
745	12	17300
745	13	13340
745	14	15130
745	15	15250
745	16	9330
745	17	540
745	18	1990
745	19	3560
746	0	14500
746	1	12350
746	2	11460
746	3	3370
746	4	7670
746	5	15580
746	6	2110
746	7	17180
746	8	4580
746	9	10380
746	10	14060
746	11	16880
746	12	5010
746	13	17260
746	14	1910
746	15	11720
746	16	5450
746	17	1100
746	18	10780
746	19	16000
747	0	15160
747	1	19810
747	2	8930
747	3	18710
747	4	10900
747	5	10840
747	6	6560
747	7	19460
747	8	8810
747	9	6230
747	10	19510
747	11	13100
747	12	17610
747	13	18750
747	14	11180
747	15	11130
747	16	18770
747	17	2850
747	18	9580
747	19	1860
748	0	2660
748	1	16120
748	2	4070
748	3	15210
748	4	7210
748	5	19860
748	6	19150
748	7	4220
748	8	8080
748	9	8080
748	10	5090
748	11	4510
748	12	7680
748	13	1980
748	14	17050
748	15	15080
748	16	7610
748	17	17010
748	18	13620
748	19	2240
749	0	19050
749	1	1060
749	2	19130
749	3	1740
749	4	14300
749	5	2360
749	6	9350
749	7	4210
749	8	3500
749	9	16080
749	10	4030
749	11	4590
749	12	3060
749	13	13510
749	14	14860
749	15	17080
749	16	4410
749	17	2240
749	18	5240
749	19	8340
750	0	12440
750	1	17210
750	2	13660
750	3	5560
750	4	12960
750	5	3270
750	6	5840
750	7	12860
750	8	5080
750	9	6280
750	10	17980
750	11	14400
750	12	19630
750	13	9070
750	14	4580
750	15	19270
750	16	13630
750	17	5980
750	18	13680
750	19	13460
751	0	3110
751	1	510
751	2	4420
751	3	17020
751	4	15090
751	5	16780
751	6	9130
751	7	2870
751	8	7020
751	9	11130
751	10	17050
751	11	4610
751	12	2060
751	13	12670
751	14	14660
751	15	18890
751	16	9400
751	17	11130
751	18	3050
751	19	13860
752	0	17830
752	1	5780
752	2	9970
752	3	3210
752	4	6650
752	5	9390
752	6	7280
752	7	17450
752	8	17230
752	9	16690
752	10	2740
752	11	13280
752	12	1960
752	13	5540
752	14	2770
752	15	7350
752	16	19720
752	17	15640
752	18	4040
752	19	5750
753	0	90
753	1	7780
753	2	2080
753	3	14500
753	4	1740
753	5	16080
753	6	4120
753	7	5770
753	8	12140
753	9	12810
753	10	7250
753	11	4790
753	12	11510
753	13	5680
753	14	8190
753	15	4790
753	16	2550
753	17	20
753	18	12590
753	19	7890
754	0	12400
754	1	19850
754	2	16790
754	3	8690
754	4	17260
754	5	12940
754	6	4890
754	7	15400
754	8	4490
754	9	3740
754	10	15130
754	11	8330
754	12	11470
754	13	8030
754	14	9370
754	15	11650
754	16	14320
754	17	15000
754	18	14410
754	19	7180
755	0	14900
755	1	12100
755	2	14330
755	3	12630
755	4	2860
755	5	10620
755	6	3550
755	7	950
755	8	4300
755	9	1810
755	10	15120
755	11	11890
755	12	8440
755	13	15940
755	14	16490
755	15	650
755	16	1880
755	17	10880
755	18	11020
755	19	6210
756	0	6160
756	1	6820
756	2	9040
756	3	16630
756	4	990
756	5	6330
756	6	12280
756	7	17020
756	8	5940
756	9	19860
756	10	18170
756	11	12550
756	12	16320
756	13	16510
756	14	14270
756	15	13120
756	16	9350
756	17	9060
756	18	2060
756	19	2110
757	0	16700
757	1	8940
757	2	15250
757	3	10860
757	4	15830
757	5	3130
757	6	11630
757	7	10710
757	8	2440
757	9	2190
757	10	1620
757	11	3090
757	12	17280
757	13	16810
757	14	4430
757	15	10940
757	16	11230
757	17	16230
757	18	7050
757	19	6710
758	0	3910
758	1	10180
758	2	5510
758	3	3310
758	4	12030
758	5	220
758	6	18790
758	7	2030
758	8	13620
758	9	13480
758	10	14090
758	11	15630
758	12	5260
758	13	14500
758	14	5060
758	15	6600
758	16	5700
758	17	18270
758	18	11190
758	19	14950
759	0	14230
759	1	10870
759	2	8270
759	3	1110
759	4	4320
759	5	2870
759	6	5800
759	7	17670
759	8	11770
759	9	11640
759	10	15830
759	11	18970
759	12	9660
759	13	4910
759	14	2620
759	15	3640
759	16	15520
759	17	12520
759	18	10840
759	19	12880
760	0	2910
760	1	4480
760	2	9180
760	3	10890
760	4	13820
760	5	4130
760	6	11330
760	7	7700
760	8	15380
760	9	8170
760	10	8700
760	11	17900
760	12	14500
760	13	1290
760	14	9960
760	15	10140
760	16	3030
760	17	9160
760	18	17380
760	19	16770
761	0	3640
761	1	18520
761	2	14720
761	3	11960
761	4	8510
761	5	19470
761	6	15620
761	7	1590
761	8	1370
761	9	19220
761	10	1440
761	11	14780
761	12	17300
761	13	14780
761	14	6160
761	15	4120
761	16	10410
761	17	16170
761	18	12710
761	19	14070
762	0	1760
762	1	6000
762	2	8440
762	3	19160
762	4	4410
762	5	4530
762	6	10780
762	7	450
762	8	13030
762	9	16420
762	10	13840
762	11	4370
762	12	9260
762	13	17780
762	14	5080
762	15	6580
762	16	12050
762	17	2690
762	18	16220
762	19	9660
763	0	17140
763	1	13650
763	2	9350
763	3	4050
763	4	13500
763	5	8590
763	6	7480
763	7	5940
763	8	8910
763	9	1000
763	10	3640
763	11	1130
763	12	13630
763	13	11990
763	14	15220
763	15	6630
763	16	17780
763	17	15490
763	18	6030
763	19	610
764	0	9610
764	1	11810
764	2	16150
764	3	16050
764	4	8170
764	5	4790
764	6	14430
764	7	9020
764	8	18130
764	9	7490
764	10	10960
764	11	3620
764	12	12500
764	13	9230
764	14	8290
764	15	19340
764	16	16060
764	17	11070
764	18	4900
764	19	8640
765	0	19510
765	1	18330
765	2	10360
765	3	14870
765	4	9760
765	5	3110
765	6	4860
765	7	2660
765	8	15870
765	9	15340
765	10	18500
765	11	18510
765	12	18270
765	13	11900
765	14	3720
765	15	2040
765	16	9510
765	17	8520
765	18	11180
765	19	10770
766	0	2810
766	1	5240
766	2	11860
766	3	5410
766	4	16950
766	5	900
766	6	3090
766	7	6710
766	8	12230
766	9	4130
766	10	12700
766	11	7880
766	12	6780
766	13	7990
766	14	1310
766	15	2500
766	16	19750
766	17	5760
766	18	6820
766	19	15470
767	0	1400
767	1	7210
767	2	12370
767	3	19000
767	4	12090
767	5	2800
767	6	10890
767	7	5380
767	8	19740
767	9	2240
767	10	15000
767	11	12890
767	12	17270
767	13	10990
767	14	10750
767	15	17900
767	16	1640
767	17	10290
767	18	19900
767	19	19980
768	0	6440
768	1	13820
768	2	18680
768	3	6270
768	4	7120
768	5	17210
768	6	18940
768	7	13610
768	8	18320
768	9	3970
768	10	14650
768	11	13980
768	12	17730
768	13	14750
768	14	2790
768	15	19680
768	16	11810
768	17	18890
768	18	5420
768	19	17100
769	0	570
769	1	14520
769	2	17790
769	3	19330
769	4	17070
769	5	9870
769	6	12070
769	7	4970
769	8	10700
769	9	6000
769	10	1340
769	11	16150
769	12	8560
769	13	13460
769	14	3500
769	15	2600
769	16	18780
769	17	13870
769	18	15150
769	19	10000
770	0	11600
770	1	3420
770	2	4420
770	3	10340
770	4	12070
770	5	10750
770	6	17760
770	7	19280
770	8	280
770	9	16410
770	10	16700
770	11	15540
770	12	15160
770	13	7740
770	14	14690
770	15	880
770	16	2040
770	17	2990
770	18	12020
770	19	15660
771	0	16940
771	1	3140
771	2	14320
771	3	11020
771	4	3940
771	5	9400
771	6	11300
771	7	19850
771	8	2170
771	9	7340
771	10	16840
771	11	130
771	12	19150
771	13	14410
771	14	8540
771	15	5150
771	16	4980
771	17	8540
771	18	2810
771	19	19200
772	0	5010
772	1	17760
772	2	3890
772	3	18440
772	4	15760
772	5	3040
772	6	7880
772	7	1860
772	8	17240
772	9	10200
772	10	5520
772	11	7550
772	12	12740
772	13	11940
772	14	14490
772	15	19890
772	16	8610
772	17	8130
772	18	11920
772	19	11500
773	0	8810
773	1	5990
773	2	11560
773	3	7100
773	4	10990
773	5	10550
773	6	18750
773	7	8580
773	8	12070
773	9	9760
773	10	15230
773	11	10690
773	12	15570
773	13	12160
773	14	4850
773	15	12410
773	16	13800
773	17	10220
773	18	19450
773	19	9790
774	0	495
774	1	1202
774	2	1737
774	3	150
774	4	1094
774	5	821
774	6	1305
774	7	1850
774	8	1567
774	9	1913
774	10	1859
774	11	310
774	12	971
774	13	1429
774	14	1961
774	15	1059
774	16	1383
774	17	854
774	18	1013
774	19	246
775	0	121
775	1	1674
775	2	311
775	3	1072
775	4	294
775	5	117
775	6	326
775	7	1740
775	8	1218
775	9	315
775	10	719
775	11	1915
775	12	841
775	13	1262
775	14	714
775	15	1321
775	16	1699
775	17	829
775	18	1257
775	19	1013
776	0	1544
776	1	510
776	2	515
776	3	1683
776	4	170
776	5	298
776	6	1408
776	7	1920
776	8	1508
776	9	911
776	10	1517
776	11	1767
776	12	1158
776	13	290
776	14	991
776	15	163
776	16	953
776	17	1328
776	18	446
776	19	872
777	0	215
777	1	1844
777	2	1662
777	3	1422
777	4	1225
777	5	1499
777	6	1189
777	7	240
777	8	80
777	9	379
777	10	1400
777	11	417
777	12	1406
777	13	481
777	14	1227
777	15	1318
777	16	1556
777	17	1508
777	18	1555
777	19	764
778	0	1709
778	1	1299
778	2	1574
778	3	161
778	4	1425
778	5	1791
778	6	1276
778	7	609
778	8	1034
778	9	880
778	10	692
778	11	428
778	12	186
778	13	1352
778	14	694
778	15	371
778	16	1417
778	17	136
778	18	615
778	19	1225
779	0	1651
779	1	1284
779	2	510
779	3	1294
779	4	479
779	5	1162
779	6	753
779	7	1978
779	8	387
779	9	188
779	10	1919
779	11	479
779	12	337
779	13	1244
779	14	344
779	15	239
779	16	322
779	17	1203
779	18	275
779	19	600
780	0	499
780	1	1747
780	2	419
780	3	1690
780	4	1929
780	5	1264
780	6	736
780	7	632
780	8	1937
780	9	1224
780	10	1974
780	11	404
780	12	1491
780	13	1290
780	14	1003
780	15	1985
780	16	272
780	17	211
780	18	1702
780	19	859
781	0	669
781	1	1497
781	2	637
781	3	433
781	4	1593
781	5	1588
781	6	219
781	7	86
781	8	1413
781	9	1054
781	10	758
781	11	743
781	12	1105
781	13	1908
781	14	1156
781	15	1507
781	16	638
781	17	1428
781	18	156
781	19	1931
782	0	1234
782	1	1066
782	2	341
782	3	1933
782	4	895
782	5	1838
782	6	588
782	7	1040
782	8	1446
782	9	116
782	10	1395
782	11	1831
782	12	1383
782	13	326
782	14	1752
782	15	448
782	16	1357
782	17	383
782	18	107
782	19	247
783	0	603
783	1	1139
783	2	939
783	3	1172
783	4	1315
783	5	815
783	6	624
783	7	1368
783	8	704
783	9	1661
783	10	1018
783	11	331
783	12	871
783	13	1264
783	14	1341
783	15	1265
783	16	1433
783	17	1200
783	18	1721
783	19	884
784	0	233
784	1	69
784	2	1488
784	3	320
784	4	1115
784	5	896
784	6	1622
784	7	24
784	8	953
784	9	335
784	10	740
784	11	752
784	12	83
784	13	831
784	14	1408
784	15	843
784	16	1404
784	17	363
784	18	486
784	19	263
785	0	261
785	1	698
785	2	652
785	3	349
785	4	1313
785	5	1235
785	6	878
785	7	576
785	8	1974
785	9	1030
785	10	1179
785	11	1859
785	12	381
785	13	684
785	14	1253
785	15	1530
785	16	1873
785	17	1213
785	18	384
785	19	219
786	0	1983
786	1	1947
786	2	1508
786	3	971
786	4	1535
786	5	91
786	6	398
786	7	80
786	8	1147
786	9	1133
786	10	197
786	11	1640
786	12	45
786	13	839
786	14	133
786	15	343
786	16	130
786	17	344
786	18	345
786	19	647
787	0	88
787	1	1055
787	2	1092
787	3	1335
787	4	1526
787	5	23
787	6	416
787	7	1915
787	8	432
787	9	527
787	10	1108
787	11	1700
787	12	1776
787	13	8
787	14	1703
787	15	1816
787	16	87
787	17	824
787	18	914
787	19	1338
788	0	1306
788	1	1780
788	2	1801
788	3	1153
788	4	872
788	5	1200
788	6	1819
788	7	713
788	8	633
788	9	1058
788	10	1467
788	11	830
788	12	142
788	13	511
788	14	382
788	15	689
788	16	314
788	17	1109
788	18	144
788	19	1530
789	0	511
789	1	1584
789	2	203
789	3	1944
789	4	1834
789	5	852
789	6	1202
789	7	1770
789	8	311
789	9	387
789	10	698
789	11	773
789	12	1568
789	13	824
789	14	1679
789	15	1283
789	16	239
789	17	601
789	18	1722
789	19	478
790	0	518
790	1	1835
790	2	293
790	3	310
790	4	1857
790	5	311
790	6	212
790	7	482
790	8	15
790	9	441
790	10	296
790	11	542
790	12	1527
790	13	801
790	14	126
790	15	1064
790	16	33
790	17	1230
790	18	1170
790	19	229
791	0	259
791	1	1977
791	2	470
791	3	537
791	4	747
791	5	1907
791	6	704
791	7	983
791	8	1349
791	9	1404
791	10	1984
791	11	1839
791	12	568
791	13	726
791	14	1787
791	15	890
791	16	1398
791	17	1766
791	18	894
791	19	1484
792	0	816
792	1	597
792	2	272
792	3	945
792	4	1949
792	5	1276
792	6	649
792	7	337
792	8	1267
792	9	299
792	10	820
792	11	1665
792	12	688
792	13	1560
792	14	769
792	15	1138
792	16	11
792	17	1977
792	18	77
792	19	454
793	0	1010
793	1	1276
793	2	34
793	3	539
793	4	281
793	5	1523
793	6	820
793	7	1975
793	8	1731
793	9	1816
793	10	179
793	11	348
793	12	767
793	13	1008
793	14	133
793	15	1253
793	16	1492
793	17	1776
793	18	1657
793	19	1239
794	0	1188
794	1	780
794	2	1060
794	3	906
794	4	1641
794	5	595
794	6	1133
794	7	8
794	8	264
794	9	310
794	10	1256
794	11	49
794	12	1252
794	13	1378
794	14	1342
794	15	1786
794	16	1467
794	17	520
794	18	70
794	19	1751
795	0	1711
795	1	395
795	2	547
795	3	1356
795	4	878
795	5	1943
795	6	1764
795	7	1470
795	8	743
795	9	1566
795	10	104
795	11	1447
795	12	1290
795	13	1935
795	14	464
795	15	1277
795	16	1441
795	17	1183
795	18	1380
795	19	1192
796	0	882
796	1	609
796	2	332
796	3	1701
796	4	55
796	5	1427
796	6	314
796	7	1810
796	8	457
796	9	1825
796	10	1082
796	11	911
796	12	954
796	13	19
796	14	997
796	15	413
796	16	1350
796	17	24
796	18	564
796	19	1982
797	0	4380
797	1	3095
797	2	7820
797	3	485
797	4	2195
797	5	7970
797	6	6235
797	7	8545
797	8	95
797	9	5495
797	10	8090
797	11	6995
797	12	1555
797	13	1940
797	14	7895
797	15	6075
797	16	6125
797	17	6960
797	18	2195
797	19	2770
798	0	1325
798	1	1370
798	2	4935
798	3	8810
798	4	4145
798	5	6715
798	6	8155
798	7	9115
798	8	6920
798	9	1955
798	10	3145
798	11	6205
798	12	6075
798	13	8445
798	14	2735
798	15	4905
798	16	1990
798	17	3880
798	18	9105
798	19	8515
799	0	1130
799	1	4785
799	2	7235
799	3	9025
799	4	5265
799	5	8325
799	6	2155
799	7	7975
799	8	9385
799	9	8060
799	10	920
799	11	1610
799	12	4070
799	13	8115
799	14	1045
799	15	1600
799	16	7020
799	17	4370
799	18	6485
799	19	795
800	0	7000
800	1	8100
800	2	8105
800	3	6630
800	4	8465
800	5	2515
800	6	2470
800	7	6985
800	8	9325
800	9	7205
800	10	6185
800	11	2360
